Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,C6_15,10-30,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,10945753.000000,2827476.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,2,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,7332870.000000,4458583.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,2,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,7332870.000000,4458583.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,3-10,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,16954573.000000,7686145.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,3-10,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,16954573.000000,7686145.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,30-50,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,4409455.000000,467250.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,30-50,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,4409455.000000,467250.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,50-,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,32558668.000000,375414.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,50-,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,32558668.000000,375414.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_boundary,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,3143336105.000000,2596627385.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_boundary,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,3143336105.000000,2596627385.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_contained,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,2596627385.000000,2596627385.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_contained,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,2596627385.000000,2596627385.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D16_PLUS,*,ALL,*,QUAL,*,0.804572,0.947605,0.161974,0.870251,217,703,3022319832,2596627385.000000,0.000000,22090,.,.,17190.000000,4900.000000,,3.50816326531,17773,.,.,13494.000000,4279.000000,,3.15354054686,4317,.,.,3696.000000,621.000000,,5.95169082126,21522,.,.,15444.000000,6071.000000,,2.54389721627,17091,.,.,12949.000000,4137.000000,,3.130045927,945,.,.,688.000000,255.000000,,2.69803921569,3486,.,.,1807.000000,1679.000000,,1.07623585468
INDEL,D16_PLUS,*,PASS,*,QUAL,*,0.804572,0.947605,0.161974,0.870251,217,703,3022319832,2596627385.000000,0.000000,22090,.,.,17190.000000,4900.000000,,3.50816326531,17773,.,.,13494.000000,4279.000000,,3.15354054686,4317,.,.,3696.000000,621.000000,,5.95169082126,21522,.,.,15444.000000,6071.000000,,2.54389721627,17091,.,.,12949.000000,4137.000000,,3.130045927,945,.,.,688.000000,255.000000,,2.69803921569,3486,.,.,1807.000000,1679.000000,,1.07623585468
INDEL,D16_PLUS,1,ALL,*,QUAL,*,0.949106,0.986061,0.092277,0.967231,9,48,15845744.000000,12093708.000000,0.000000,4362,.,.,2568.000000,1794.000000,,1.43143812709,4140,.,.,2374.000000,1766.000000,,1.3442808607,222,.,.,194.000000,28.000000,,6.92857142857,4584,.,.,2588.000000,1994.000000,,1.29789368104,4103,.,.,2335.000000,1767.000000,,1.32144878325,58,.,.,45.000000,12.000000,,3.75,423,.,.,208.000000,215.000000,,0.967441860465
INDEL,D16_PLUS,1,PASS,*,QUAL,*,0.949106,0.986061,0.092277,0.967231,9,48,15845744.000000,12093708.000000,0.000000,4362,.,.,2568.000000,1794.000000,,1.43143812709,4140,.,.,2374.000000,1766.000000,,1.3442808607,222,.,.,194.000000,28.000000,,6.92857142857,4584,.,.,2588.000000,1994.000000,,1.29789368104,4103,.,.,2335.000000,1767.000000,,1.32144878325,58,.,.,45.000000,12.000000,,3.75,423,.,.,208.000000,215.000000,,0.967441860465
INDEL,D16_PLUS,10-30,ALL,*,QUAL,*,0.414307,0.811321,0.324841,0.548512,25,151,10945753.000000,2827476.000000,0.000000,2013,.,.,1634.000000,379.000000,,4.31134564644,834,.,.,645.000000,189.000000,,3.4126984127,1179,.,.,989.000000,190.000000,,5.20526315789,1413,.,.,1039.000000,374.000000,,2.77807486631,774,.,.,600.000000,174.000000,,3.44827586207,180,.,.,137.000000,43.000000,,3.18604651163,459,.,.,302.000000,157.000000,,1.92356687898
INDEL,D16_PLUS,10-30,PASS,*,QUAL,*,0.414307,0.811321,0.324841,0.548512,25,151,10945753.000000,2827476.000000,0.000000,2013,.,.,1634.000000,379.000000,,4.31134564644,834,.,.,645.000000,189.000000,,3.4126984127,1179,.,.,989.000000,190.000000,,5.20526315789,1413,.,.,1039.000000,374.000000,,2.77807486631,774,.,.,600.000000,174.000000,,3.44827586207,180,.,.,137.000000,43.000000,,3.18604651163,459,.,.,302.000000,157.000000,,1.92356687898
INDEL,D16_PLUS,2,ALL,*,QUAL,*,0.871455,0.957323,0.101751,0.912373,23,57,7332870.000000,4458583.000000,0.000000,2186,.,.,1763.000000,423.000000,,4.16784869976,1905,.,.,1502.000000,403.000000,,3.7270471464,281,.,.,261.000000,20.000000,,13.05,2113,.,.,1609.000000,502.000000,,3.20517928287,1817,.,.,1435.000000,381.000000,,3.76640419948,81,.,.,48.000000,32.000000,,1.5,215,.,.,126.000000,89.000000,,1.41573033708
INDEL,D16_PLUS,2,PASS,*,QUAL,*,0.871455,0.957323,0.101751,0.912373,23,57,7332870.000000,4458583.000000,0.000000,2186,.,.,1763.000000,423.000000,,4.16784869976,1905,.,.,1502.000000,403.000000,,3.7270471464,281,.,.,261.000000,20.000000,,13.05,2113,.,.,1609.000000,502.000000,,3.20517928287,1817,.,.,1435.000000,381.000000,,3.76640419948,81,.,.,48.000000,32.000000,,1.5,215,.,.,126.000000,89.000000,,1.41573033708
INDEL,D16_PLUS,3-10,ALL,*,QUAL,*,0.697896,0.88398,0.140532,0.779993,60,318,16954573.000000,7686145.000000,0.000000,4611,.,.,3910.000000,701.000000,,5.57774607703,3218,.,.,2662.000000,556.000000,,4.78776978417,1393,.,.,1248.000000,145.000000,,8.60689655172,3871,.,.,3070.000000,801.000000,,3.83270911361,2941,.,.,2436.000000,505.000000,,4.82376237624,386,.,.,284.000000,102.000000,,2.78431372549,544,.,.,350.000000,194.000000,,1.80412371134
INDEL,D16_PLUS,3-10,PASS,*,QUAL,*,0.697896,0.88398,0.140532,0.779993,60,318,16954573.000000,7686145.000000,0.000000,4611,.,.,3910.000000,701.000000,,5.57774607703,3218,.,.,2662.000000,556.000000,,4.78776978417,1393,.,.,1248.000000,145.000000,,8.60689655172,3871,.,.,3070.000000,801.000000,,3.83270911361,2941,.,.,2436.000000,505.000000,,4.82376237624,386,.,.,284.000000,102.000000,,2.78431372549,544,.,.,350.000000,194.000000,,1.80412371134
INDEL,D16_PLUS,30-50,ALL,*,QUAL,*,0.373089,0.866667,0.575472,0.521625,7,11,4409455.000000,467250.000000,0.000000,327,.,.,244.000000,83.000000,,2.93975903614,122,.,.,89.000000,33.000000,,2.69696969697,205,.,.,155.000000,50.000000,,3.1,318,.,.,211.000000,107.000000,,1.97196261682,117,.,.,84.000000,33.000000,,2.54545454545,18,.,.,11.000000,7.000000,,1.57142857143,183,.,.,116.000000,67.000000,,1.73134328358
INDEL,D16_PLUS,30-50,PASS,*,QUAL,*,0.373089,0.866667,0.575472,0.521625,7,11,4409455.000000,467250.000000,0.000000,327,.,.,244.000000,83.000000,,2.93975903614,122,.,.,89.000000,33.000000,,2.69696969697,205,.,.,155.000000,50.000000,,3.1,318,.,.,211.000000,107.000000,,1.97196261682,117,.,.,84.000000,33.000000,,2.54545454545,18,.,.,11.000000,7.000000,,1.57142857143,183,.,.,116.000000,67.000000,,1.73134328358
INDEL,D16_PLUS,50-,ALL,*,QUAL,*,0.325926,0.807692,0.874699,0.464438,4,5,32558668.000000,375414.000000,0.000000,135,.,.,89.000000,46.000000,,1.9347826087,44,.,.,21.000000,23.000000,,0.913043478261,91,.,.,68.000000,23.000000,,2.95652173913,415,.,.,259.000000,156.000000,,1.66025641026,42,.,.,20.000000,22.000000,,0.909090909091,10,.,.,6.000000,4.000000,,1.5,363,.,.,233.000000,130.000000,,1.79230769231
INDEL,D16_PLUS,50-,PASS,*,QUAL,*,0.325926,0.807692,0.874699,0.464438,4,5,32558668.000000,375414.000000,0.000000,135,.,.,89.000000,46.000000,,1.9347826087,44,.,.,21.000000,23.000000,,0.913043478261,91,.,.,68.000000,23.000000,,2.95652173913,415,.,.,259.000000,156.000000,,1.66025641026,42,.,.,20.000000,22.000000,,0.909090909091,10,.,.,6.000000,4.000000,,1.5,363,.,.,233.000000,130.000000,,1.79230769231
INDEL,D16_PLUS,TS_boundary,ALL,*,QUAL,*,0.491703,0.701578,0.205245,0.578184,20,184,3143336105.000000,2596627385.000000,0.000000,1145,.,.,1011.000000,134.000000,,7.5447761194,563,.,.,467.000000,96.000000,,4.86458333333,582,.,.,544.000000,38.000000,,14.3157894737,877,.,.,650.000000,224.000000,,2.90178571429,489,.,.,396.000000,92.000000,,4.30434782609,208,.,.,161.000000,45.000000,,3.57777777778,180,.,.,93.000000,87.000000,,1.06896551724
INDEL,D16_PLUS,TS_boundary,PASS,*,QUAL,*,0.491703,0.701578,0.205245,0.578184,20,184,3143336105.000000,2596627385.000000,0.000000,1145,.,.,1011.000000,134.000000,,7.5447761194,563,.,.,467.000000,96.000000,,4.86458333333,582,.,.,544.000000,38.000000,,14.3157894737,877,.,.,650.000000,224.000000,,2.90178571429,489,.,.,396.000000,92.000000,,4.30434782609,208,.,.,161.000000,45.000000,,3.57777777778,180,.,.,93.000000,87.000000,,1.06896551724
INDEL,D16_PLUS,TS_contained,ALL,*,QUAL,*,0.821676,0.957495,0.0,0.884401,197,519,2596627385.000000,2596627385.000000,0.000000,20945,.,.,16179.000000,4766.000000,,3.3946705833,17210,.,.,13027.000000,4183.000000,,3.11427205355,3735,.,.,3152.000000,583.000000,,5.40651801029,17339,.,.,13080.000000,4255.000000,,3.07403055229,16602,.,.,12553.000000,4045.000000,,3.10333745365,737,.,.,527.000000,210.000000,,2.50952380952,0,.,.,0.000000,0.000000,,
INDEL,D16_PLUS,TS_contained,PASS,*,QUAL,*,0.821676,0.957495,0.0,0.884401,197,519,2596627385.000000,2596627385.000000,0.000000,20945,.,.,16179.000000,4766.000000,,3.3946705833,17210,.,.,13027.000000,4183.000000,,3.11427205355,3735,.,.,3152.000000,583.000000,,5.40651801029,17339,.,.,13080.000000,4255.000000,,3.07403055229,16602,.,.,12553.000000,4045.000000,,3.10333745365,737,.,.,527.000000,210.000000,,2.50952380952,0,.,.,0.000000,0.000000,,
INDEL,D1_5,*,ALL,*,QUAL,*,0.961278,0.976261,0.077867,0.968712,2639,6026,3022319832,2596627385.000000,0.000000,381563,.,.,259027.000000,122536.000000,,2.11388489913,366788,.,.,246620.000000,120168.000000,,2.05229345583,14775,.,.,12407.000000,2368.000000,,5.23944256757,419227,.,.,273312.000000,145872.000000,,1.87364264561,377406,.,.,253571.000000,123830.000000,,2.04773479771,9177,.,.,6460.000000,2685.000000,,2.40595903166,32644,.,.,13281.000000,19357.000000,,0.686108384564
INDEL,D1_5,*,PASS,*,QUAL,*,0.961278,0.976261,0.077867,0.968712,2639,6026,3022319832,2596627385.000000,0.000000,381563,.,.,259027.000000,122536.000000,,2.11388489913,366788,.,.,246620.000000,120168.000000,,2.05229345583,14775,.,.,12407.000000,2368.000000,,5.23944256757,419227,.,.,273312.000000,145872.000000,,1.87364264561,377406,.,.,253571.000000,123830.000000,,2.04773479771,9177,.,.,6460.000000,2685.000000,,2.40595903166,32644,.,.,13281.000000,19357.000000,,0.686108384564
INDEL,D1_5,1,ALL,*,QUAL,*,0.990882,0.992679,0.026197,0.99178,45,146,15845744.000000,12093708.000000,0.000000,27528,.,.,16853.000000,10675.000000,,1.578735363,27277,.,.,16629.000000,10648.000000,,1.56170172802,251,.,.,224.000000,27.000000,,8.2962962963,28476,.,.,17343.000000,11132.000000,,1.55794107079,27527,.,.,16780.000000,10746.000000,,1.56151126,203,.,.,157.000000,46.000000,,3.41304347826,746,.,.,406.000000,340.000000,,1.19411764706
INDEL,D1_5,1,PASS,*,QUAL,*,0.990882,0.992679,0.026197,0.99178,45,146,15845744.000000,12093708.000000,0.000000,27528,.,.,16853.000000,10675.000000,,1.578735363,27277,.,.,16629.000000,10648.000000,,1.56170172802,251,.,.,224.000000,27.000000,,8.2962962963,28476,.,.,17343.000000,11132.000000,,1.55794107079,27527,.,.,16780.000000,10746.000000,,1.56151126,203,.,.,157.000000,46.000000,,3.41304347826,746,.,.,406.000000,340.000000,,1.19411764706
INDEL,D1_5,10-30,ALL,*,QUAL,*,0.768604,0.750662,0.390047,0.759527,114,888,10945753.000000,2827476.000000,0.000000,3561,.,.,2687.000000,874.000000,,3.07437070938,2737,.,.,1960.000000,777.000000,,2.52252252252,824,.,.,727.000000,97.000000,,7.49484536082,6812,.,.,4441.000000,2370.000000,,1.87383966245,3119,.,.,2221.000000,898.000000,,2.47327394209,1036,.,.,725.000000,310.000000,,2.33870967742,2657,.,.,1495.000000,1162.000000,,1.28657487091
INDEL,D1_5,10-30,PASS,*,QUAL,*,0.768604,0.750662,0.390047,0.759527,114,888,10945753.000000,2827476.000000,0.000000,3561,.,.,2687.000000,874.000000,,3.07437070938,2737,.,.,1960.000000,777.000000,,2.52252252252,824,.,.,727.000000,97.000000,,7.49484536082,6812,.,.,4441.000000,2370.000000,,1.87383966245,3119,.,.,2221.000000,898.000000,,2.47327394209,1036,.,.,725.000000,310.000000,,2.33870967742,2657,.,.,1495.000000,1162.000000,,1.28657487091
INDEL,D1_5,2,ALL,*,QUAL,*,0.962588,0.969766,0.044431,0.966164,44,224,7332870.000000,4458583.000000,0.000000,8099,.,.,5934.000000,2165.000000,,2.74087759815,7796,.,.,5645.000000,2151.000000,,2.62436076244,303,.,.,289.000000,14.000000,,20.6428571429,9588,.,.,6706.000000,2880.000000,,2.32847222222,8885,.,.,6248.000000,2636.000000,,2.37025796662,277,.,.,212.000000,64.000000,,3.3125,426,.,.,246.000000,180.000000,,1.36666666667
INDEL,D1_5,2,PASS,*,QUAL,*,0.962588,0.969766,0.044431,0.966164,44,224,7332870.000000,4458583.000000,0.000000,8099,.,.,5934.000000,2165.000000,,2.74087759815,7796,.,.,5645.000000,2151.000000,,2.62436076244,303,.,.,289.000000,14.000000,,20.6428571429,9588,.,.,6706.000000,2880.000000,,2.32847222222,8885,.,.,6248.000000,2636.000000,,2.37025796662,277,.,.,212.000000,64.000000,,3.3125,426,.,.,246.000000,180.000000,,1.36666666667
INDEL,D1_5,3-10,ALL,*,QUAL,*,0.895418,0.90042,0.104526,0.897912,156,1253,16954573.000000,7686145.000000,0.000000,11197,.,.,8826.000000,2371.000000,,3.72247996626,10026,.,.,7780.000000,2246.000000,,3.46393588602,1171,.,.,1046.000000,125.000000,,8.368,16216,.,.,12304.000000,3905.000000,,3.15083226633,13075,.,.,10223.000000,2851.000000,,3.58575938267,1446,.,.,1078.000000,363.000000,,2.9696969697,1695,.,.,1003.000000,691.000000,,1.4515195369
INDEL,D1_5,3-10,PASS,*,QUAL,*,0.895418,0.90042,0.104526,0.897912,156,1253,16954573.000000,7686145.000000,0.000000,11197,.,.,8826.000000,2371.000000,,3.72247996626,10026,.,.,7780.000000,2246.000000,,3.46393588602,1171,.,.,1046.000000,125.000000,,8.368,16216,.,.,12304.000000,3905.000000,,3.15083226633,13075,.,.,10223.000000,2851.000000,,3.58575938267,1446,.,.,1078.000000,363.000000,,2.9696969697,1695,.,.,1003.000000,691.000000,,1.4515195369
INDEL,D1_5,30-50,ALL,*,QUAL,*,0.756238,0.742287,0.707847,0.749197,25,112,4409455.000000,467250.000000,0.000000,521,.,.,376.000000,145.000000,,2.59310344828,394,.,.,268.000000,126.000000,,2.12698412698,127,.,.,108.000000,19.000000,,5.68421052632,1886,.,.,1095.000000,790.000000,,1.38607594937,409,.,.,278.000000,131.000000,,2.12213740458,142,.,.,90.000000,51.000000,,1.76470588235,1335,.,.,727.000000,608.000000,,1.19572368421
INDEL,D1_5,30-50,PASS,*,QUAL,*,0.756238,0.742287,0.707847,0.749197,25,112,4409455.000000,467250.000000,0.000000,521,.,.,376.000000,145.000000,,2.59310344828,394,.,.,268.000000,126.000000,,2.12698412698,127,.,.,108.000000,19.000000,,5.68421052632,1886,.,.,1095.000000,790.000000,,1.38607594937,409,.,.,278.000000,131.000000,,2.12213740458,142,.,.,90.000000,51.000000,,1.76470588235,1335,.,.,727.000000,608.000000,,1.19572368421
INDEL,D1_5,50-,ALL,*,QUAL,*,0.801829,0.849693,0.909645,0.825068,5,39,32558668.000000,375414.000000,0.000000,328,.,.,227.000000,101.000000,,2.24752475248,263,.,.,177.000000,86.000000,,2.05813953488,65,.,.,50.000000,15.000000,,3.33333333333,3608,.,.,1671.000000,1937.000000,,0.862674238513,277,.,.,182.000000,95.000000,,1.91578947368,49,.,.,31.000000,18.000000,,1.72222222222,3282,.,.,1458.000000,1824.000000,,0.799342105263
INDEL,D1_5,50-,PASS,*,QUAL,*,0.801829,0.849693,0.909645,0.825068,5,39,32558668.000000,375414.000000,0.000000,328,.,.,227.000000,101.000000,,2.24752475248,263,.,.,177.000000,86.000000,,2.05813953488,65,.,.,50.000000,15.000000,,3.33333333333,3608,.,.,1671.000000,1937.000000,,0.862674238513,277,.,.,182.000000,95.000000,,1.91578947368,49,.,.,31.000000,18.000000,,1.72222222222,3282,.,.,1458.000000,1824.000000,,0.799342105263
INDEL,D1_5,TS_boundary,ALL,*,QUAL,*,0.686937,0.702937,0.40104,0.694845,21,412,3143336105.000000,2596627385.000000,0.000000,888,.,.,751.000000,137.000000,,5.48175182482,610,.,.,497.000000,113.000000,,4.3982300885,278,.,.,254.000000,24.000000,,10.5833333333,2501,.,.,1501.000000,999.000000,,1.5025025025,1053,.,.,785.000000,268.000000,,2.92910447761,445,.,.,328.000000,117.000000,,2.80341880342,1003,.,.,388.000000,614.000000,,0.631921824104
INDEL,D1_5,TS_boundary,PASS,*,QUAL,*,0.686937,0.702937,0.40104,0.694845,21,412,3143336105.000000,2596627385.000000,0.000000,888,.,.,751.000000,137.000000,,5.48175182482,610,.,.,497.000000,113.000000,,4.3982300885,278,.,.,254.000000,24.000000,,10.5833333333,2501,.,.,1501.000000,999.000000,,1.5025025025,1053,.,.,785.000000,268.000000,,2.92910447761,445,.,.,328.000000,117.000000,,2.80341880342,1003,.,.,388.000000,614.000000,,0.631921824104
INDEL,D1_5,TS_contained,ALL,*,QUAL,*,0.961918,0.977324,0.0,0.96956,2618,5614,2596627385.000000,2596627385.000000,0.000000,380675,.,.,258276.000000,122399.000000,,2.11011527872,366178,.,.,246123.000000,120055.000000,,2.05008537754,14497,.,.,12153.000000,2344.000000,,5.18472696246,385085,.,.,258918.000000,126130.000000,,2.05278680726,376353,.,.,252786.000000,123562.000000,,2.04582314951,8732,.,.,6132.000000,2568.000000,,2.38785046729,0,.,.,0.000000,0.000000,,
INDEL,D1_5,TS_contained,PASS,*,QUAL,*,0.961918,0.977324,0.0,0.96956,2618,5614,2596627385.000000,2596627385.000000,0.000000,380675,.,.,258276.000000,122399.000000,,2.11011527872,366178,.,.,246123.000000,120055.000000,,2.05008537754,14497,.,.,12153.000000,2344.000000,,5.18472696246,385085,.,.,258918.000000,126130.000000,,2.05278680726,376353,.,.,252786.000000,123562.000000,,2.04582314951,8732,.,.,6132.000000,2568.000000,,2.38785046729,0,.,.,0.000000,0.000000,,
INDEL,D6_15,*,ALL,*,QUAL,*,0.913751,0.955794,0.085664,0.9343,593,1924,3022319832,2596627385.000000,0.000000,62482,.,.,49070.000000,13412.000000,,3.65866388309,57093,.,.,44331.000000,12762.000000,,3.47367183827,5389,.,.,4739.000000,650.000000,,7.29076923077,64846,.,.,48939.000000,15896.000000,,3.07869904378,56670,.,.,43945.000000,12719.000000,,3.45506722227,2621,.,.,2053.000000,563.000000,,3.64653641208,5555,.,.,2941.000000,2614.000000,,1.12509563887
INDEL,D6_15,*,PASS,*,QUAL,*,0.913751,0.955794,0.085664,0.9343,593,1924,3022319832,2596627385.000000,0.000000,62482,.,.,49070.000000,13412.000000,,3.65866388309,57093,.,.,44331.000000,12762.000000,,3.47367183827,5389,.,.,4739.000000,650.000000,,7.29076923077,64846,.,.,48939.000000,15896.000000,,3.07869904378,56670,.,.,43945.000000,12719.000000,,3.45506722227,2621,.,.,2053.000000,563.000000,,3.64653641208,5555,.,.,2941.000000,2614.000000,,1.12509563887
INDEL,D6_15,1,ALL,*,QUAL,*,0.980606,0.98537,0.027808,0.982982,24,120,15845744.000000,12093708.000000,0.000000,10725,.,.,6656.000000,4069.000000,,1.6357827476,10517,.,.,6469.000000,4048.000000,,1.59807312253,208,.,.,187.000000,21.000000,,8.90476190476,10968,.,.,6761.000000,4205.000000,,1.60784780024,10507,.,.,6450.000000,4055.000000,,1.59062885327,156,.,.,130.000000,26.000000,,5.0,305,.,.,181.000000,124.000000,,1.45967741935
INDEL,D6_15,1,PASS,*,QUAL,*,0.980606,0.98537,0.027808,0.982982,24,120,15845744.000000,12093708.000000,0.000000,10725,.,.,6656.000000,4069.000000,,1.6357827476,10517,.,.,6469.000000,4048.000000,,1.59807312253,208,.,.,187.000000,21.000000,,8.90476190476,10968,.,.,6761.000000,4205.000000,,1.60784780024,10507,.,.,6450.000000,4055.000000,,1.59062885327,156,.,.,130.000000,26.000000,,5.0,305,.,.,181.000000,124.000000,,1.45967741935
INDEL,D6_15,10-30,ALL,*,QUAL,*,0.633955,0.76199,0.276356,0.692101,50,332,10945753.000000,2827476.000000,0.000000,2038,.,.,1706.000000,332.000000,,5.13855421687,1292,.,.,1029.000000,263.000000,,3.91254752852,746,.,.,677.000000,69.000000,,9.8115942029,2305,.,.,1780.000000,523.000000,,3.4034416826,1271,.,.,1012.000000,257.000000,,3.93774319066,397,.,.,297.000000,100.000000,,2.97,637,.,.,471.000000,166.000000,,2.83734939759
INDEL,D6_15,10-30,PASS,*,QUAL,*,0.633955,0.76199,0.276356,0.692101,50,332,10945753.000000,2827476.000000,0.000000,2038,.,.,1706.000000,332.000000,,5.13855421687,1292,.,.,1029.000000,263.000000,,3.91254752852,746,.,.,677.000000,69.000000,,9.8115942029,2305,.,.,1780.000000,523.000000,,3.4034416826,1271,.,.,1012.000000,257.000000,,3.93774319066,397,.,.,297.000000,100.000000,,2.97,637,.,.,471.000000,166.000000,,2.83734939759
INDEL,D6_15,2,ALL,*,QUAL,*,0.927934,0.957523,0.036407,0.942496,40,144,7332870.000000,4458583.000000,0.000000,4593,.,.,3724.000000,869.000000,,4.28538550058,4262,.,.,3411.000000,851.000000,,4.00822561692,331,.,.,313.000000,18.000000,,17.3888888889,4642,.,.,3660.000000,981.000000,,3.73088685015,4283,.,.,3404.000000,879.000000,,3.87258248009,190,.,.,139.000000,50.000000,,2.78,169,.,.,117.000000,52.000000,,2.25
