Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,C6_15,1e4-,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,242193008.000000,169112975.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_boundary,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,3143336105.000000,2596627385.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_boundary,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,3143336105.000000,2596627385.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_contained,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,2596627385.000000,2596627385.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_contained,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,2596627385.000000,2596627385.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D16_PLUS,*,ALL,*,QUAL,*,0.804572,0.947605,0.161974,0.870251,217,703,3022319832,2596627385.000000,0.000000,22090,.,.,17190.000000,4900.000000,,3.50816326531,17773,.,.,13494.000000,4279.000000,,3.15354054686,4317,.,.,3696.000000,621.000000,,5.95169082126,21522,.,.,15444.000000,6071.000000,,2.54389721627,17091,.,.,12949.000000,4137.000000,,3.130045927,945,.,.,688.000000,255.000000,,2.69803921569,3486,.,.,1807.000000,1679.000000,,1.07623585468
INDEL,D16_PLUS,*,PASS,*,QUAL,*,0.804572,0.947605,0.161974,0.870251,217,703,3022319832,2596627385.000000,0.000000,22090,.,.,17190.000000,4900.000000,,3.50816326531,17773,.,.,13494.000000,4279.000000,,3.15354054686,4317,.,.,3696.000000,621.000000,,5.95169082126,21522,.,.,15444.000000,6071.000000,,2.54389721627,17091,.,.,12949.000000,4137.000000,,3.130045927,945,.,.,688.000000,255.000000,,2.69803921569,3486,.,.,1807.000000,1679.000000,,1.07623585468
INDEL,D16_PLUS,1-10,ALL,*,QUAL,*,0.619813,0.85363,0.161923,0.71817,78,294,10903018.000000,2952628.000000,0.000000,4169,.,.,3851.000000,318.000000,,12.1100628931,2584,.,.,2324.000000,260.000000,,8.93846153846,1585,.,.,1527.000000,58.000000,,26.3275862069,3057,.,.,2504.000000,548.000000,,4.56934306569,2187,.,.,1956.000000,228.000000,,8.57894736842,375,.,.,257.000000,116.000000,,2.21551724138,495,.,.,291.000000,204.000000,,1.42647058824
INDEL,D16_PLUS,1-10,PASS,*,QUAL,*,0.619813,0.85363,0.161923,0.71817,78,294,10903018.000000,2952628.000000,0.000000,4169,.,.,3851.000000,318.000000,,12.1100628931,2584,.,.,2324.000000,260.000000,,8.93846153846,1585,.,.,1527.000000,58.000000,,26.3275862069,3057,.,.,2504.000000,548.000000,,4.56934306569,2187,.,.,1956.000000,228.000000,,8.57894736842,375,.,.,257.000000,116.000000,,2.21551724138,495,.,.,291.000000,204.000000,,1.42647058824
INDEL,D16_PLUS,1e1-1e2,ALL,*,QUAL,*,0.730002,0.919301,0.173569,0.813788,137,561,85757754.000000,54780036.000000,0.000000,11926,.,.,9700.000000,2226.000000,,4.35759209344,8706,.,.,6851.000000,1855.000000,,3.69326145553,3220,.,.,2849.000000,371.000000,,7.67924528302,10601,.,.,7906.000000,2690.000000,,2.93903345725,8054,.,.,6325.000000,1725.000000,,3.66666666667,707,.,.,506.000000,200.000000,,2.53,1840,.,.,1075.000000,765.000000,,1.40522875817
INDEL,D16_PLUS,1e1-1e2,PASS,*,QUAL,*,0.730002,0.919301,0.173569,0.813788,137,561,85757754.000000,54780036.000000,0.000000,11926,.,.,9700.000000,2226.000000,,4.35759209344,8706,.,.,6851.000000,1855.000000,,3.69326145553,3220,.,.,2849.000000,371.000000,,7.67924528302,10601,.,.,7906.000000,2690.000000,,2.93903345725,8054,.,.,6325.000000,1725.000000,,3.66666666667,707,.,.,506.000000,200.000000,,2.53,1840,.,.,1075.000000,765.000000,,1.40522875817
INDEL,D16_PLUS,1e2-1e3,ALL,*,QUAL,*,0.846779,0.962695,0.152137,0.901024,141,369,1116496021.000000,1016093116.000000,0.000000,16486,.,.,12651.000000,3835.000000,,3.29882659713,13960,.,.,10540.000000,3420.000000,,3.08187134503,2526,.,.,2111.000000,415.000000,,5.08674698795,16472,.,.,11729.000000,4738.000000,,2.47551709582,13445,.,.,10097.000000,3344.000000,,3.01943779904,521,.,.,371.000000,149.000000,,2.48993288591,2506,.,.,1261.000000,1245.000000,,1.01285140562
INDEL,D16_PLUS,1e2-1e3,PASS,*,QUAL,*,0.846779,0.962695,0.152137,0.901024,141,369,1116496021.000000,1016093116.000000,0.000000,16486,.,.,12651.000000,3835.000000,,3.29882659713,13960,.,.,10540.000000,3420.000000,,3.08187134503,2526,.,.,2111.000000,415.000000,,5.08674698795,16472,.,.,11729.000000,4738.000000,,2.47551709582,13445,.,.,10097.000000,3344.000000,,3.01943779904,521,.,.,371.000000,149.000000,,2.48993288591,2506,.,.,1261.000000,1245.000000,,1.01285140562
INDEL,D16_PLUS,1e3-1e4,ALL,*,QUAL,*,0.849578,0.958702,0.125537,0.900848,57,142,1500185883.000000,1371017055.000000,0.000000,5930,.,.,4513.000000,1417.000000,,3.18489767114,5038,.,.,3775.000000,1263.000000,,2.98891528108,892,.,.,738.000000,154.000000,,4.79220779221,5815,.,.,4104.000000,1710.000000,,2.4,4875,.,.,3647.000000,1228.000000,,2.96986970684,210,.,.,172.000000,37.000000,,4.64864864865,730,.,.,285.000000,445.000000,,0.640449438202
INDEL,D16_PLUS,1e3-1e4,PASS,*,QUAL,*,0.849578,0.958702,0.125537,0.900848,57,142,1500185883.000000,1371017055.000000,0.000000,5930,.,.,4513.000000,1417.000000,,3.18489767114,5038,.,.,3775.000000,1263.000000,,2.98891528108,892,.,.,738.000000,154.000000,,4.79220779221,5815,.,.,4104.000000,1710.000000,,2.4,4875,.,.,3647.000000,1228.000000,,2.96986970684,210,.,.,172.000000,37.000000,,4.64864864865,730,.,.,285.000000,445.000000,,0.640449438202
INDEL,D16_PLUS,1e4-,ALL,*,QUAL,*,0.735955,0.914894,0.273196,0.815727,2,9,242193008.000000,169112975.000000,0.000000,178,.,.,147.000000,31.000000,,4.74193548387,131,.,.,110.000000,21.000000,,5.2380952381,47,.,.,37.000000,10.000000,,3.7,194,.,.,137.000000,57.000000,,2.40350877193,129,.,.,107.000000,22.000000,,4.86363636364,12,.,.,11.000000,1.000000,,11.0,53,.,.,19.000000,34.000000,,0.558823529412
INDEL,D16_PLUS,1e4-,PASS,*,QUAL,*,0.735955,0.914894,0.273196,0.815727,2,9,242193008.000000,169112975.000000,0.000000,178,.,.,147.000000,31.000000,,4.74193548387,131,.,.,110.000000,21.000000,,5.2380952381,47,.,.,37.000000,10.000000,,3.7,194,.,.,137.000000,57.000000,,2.40350877193,129,.,.,107.000000,22.000000,,4.86363636364,12,.,.,11.000000,1.000000,,11.0,53,.,.,19.000000,34.000000,,0.558823529412
INDEL,D16_PLUS,TS_boundary,ALL,*,QUAL,*,0.772455,0.931361,0.163533,0.844498,165,616,3143336105.000000,2596627385.000000,0.000000,14718,.,.,11863.000000,2855.000000,,4.15516637478,11369,.,.,8898.000000,2471.000000,,3.60097126669,3349,.,.,2965.000000,384.000000,,7.72135416667,13777,.,.,10118.000000,3652.000000,,2.77053669222,10733,.,.,8371.000000,2357.000000,,3.5515485787,791,.,.,572.000000,217.000000,,2.63594470046,2253,.,.,1175.000000,1078.000000,,1.08998144712
INDEL,D16_PLUS,TS_boundary,PASS,*,QUAL,*,0.772455,0.931361,0.163533,0.844498,165,616,3143336105.000000,2596627385.000000,0.000000,14718,.,.,11863.000000,2855.000000,,4.15516637478,11369,.,.,8898.000000,2471.000000,,3.60097126669,3349,.,.,2965.000000,384.000000,,7.72135416667,13777,.,.,10118.000000,3652.000000,,2.77053669222,10733,.,.,8371.000000,2357.000000,,3.5515485787,791,.,.,572.000000,217.000000,,2.63594470046,2253,.,.,1175.000000,1078.000000,,1.08998144712
INDEL,D16_PLUS,TS_contained,ALL,*,QUAL,*,0.868692,0.976351,0.0,0.919381,52,87,2596627385.000000,2596627385.000000,0.000000,7372,.,.,5327.000000,2045.000000,,2.60488997555,6404,.,.,4596.000000,1808.000000,,2.54203539823,968,.,.,731.000000,237.000000,,3.08438818565,6512,.,.,4694.000000,1818.000000,,2.58195819582,6358,.,.,4578.000000,1780.000000,,2.57191011236,154,.,.,116.000000,38.000000,,3.05263157895,0,.,.,0.000000,0.000000,,
INDEL,D16_PLUS,TS_contained,PASS,*,QUAL,*,0.868692,0.976351,0.0,0.919381,52,87,2596627385.000000,2596627385.000000,0.000000,7372,.,.,5327.000000,2045.000000,,2.60488997555,6404,.,.,4596.000000,1808.000000,,2.54203539823,968,.,.,731.000000,237.000000,,3.08438818565,6512,.,.,4694.000000,1818.000000,,2.58195819582,6358,.,.,4578.000000,1780.000000,,2.57191011236,154,.,.,116.000000,38.000000,,3.05263157895,0,.,.,0.000000,0.000000,,
INDEL,D1_5,*,ALL,*,QUAL,*,0.961278,0.976261,0.077867,0.968712,2639,6026,3022319832,2596627385.000000,0.000000,381563,.,.,259027.000000,122536.000000,,2.11388489913,366788,.,.,246620.000000,120168.000000,,2.05229345583,14775,.,.,12407.000000,2368.000000,,5.23944256757,419227,.,.,273312.000000,145872.000000,,1.87364264561,377406,.,.,253571.000000,123830.000000,,2.04773479771,9177,.,.,6460.000000,2685.000000,,2.40595903166,32644,.,.,13281.000000,19357.000000,,0.686108384564
INDEL,D1_5,*,PASS,*,QUAL,*,0.961278,0.976261,0.077867,0.968712,2639,6026,3022319832,2596627385.000000,0.000000,381563,.,.,259027.000000,122536.000000,,2.11388489913,366788,.,.,246620.000000,120168.000000,,2.05229345583,14775,.,.,12407.000000,2368.000000,,5.23944256757,419227,.,.,273312.000000,145872.000000,,1.87364264561,377406,.,.,253571.000000,123830.000000,,2.04773479771,9177,.,.,6460.000000,2685.000000,,2.40595903166,32644,.,.,13281.000000,19357.000000,,0.686108384564
INDEL,D1_5,1-10,ALL,*,QUAL,*,0.874139,0.92722,0.106821,0.899897,712,2101,10903018.000000,2952628.000000,0.000000,36302,.,.,27948.000000,8354.000000,,3.34546325114,31733,.,.,23765.000000,7968.000000,,2.98255522088,4569,.,.,4183.000000,386.000000,,10.8367875648,44673,.,.,31128.000000,13521.000000,,2.30219658309,36997,.,.,26948.000000,10045.000000,,2.68272772524,2904,.,.,1827.000000,1061.000000,,1.7219604147,4772,.,.,2353.000000,2415.000000,,0.974327122153
INDEL,D1_5,1-10,PASS,*,QUAL,*,0.874139,0.92722,0.106821,0.899897,712,2101,10903018.000000,2952628.000000,0.000000,36302,.,.,27948.000000,8354.000000,,3.34546325114,31733,.,.,23765.000000,7968.000000,,2.98255522088,4569,.,.,4183.000000,386.000000,,10.8367875648,44673,.,.,31128.000000,13521.000000,,2.30219658309,36997,.,.,26948.000000,10045.000000,,2.68272772524,2904,.,.,1827.000000,1061.000000,,1.7219604147,4772,.,.,2353.000000,2415.000000,,0.974327122153
INDEL,D1_5,1e1-1e2,ALL,*,QUAL,*,0.951078,0.967507,0.093476,0.959222,994,3516,85757754.000000,54780036.000000,0.000000,138344,.,.,96634.000000,41710.000000,,2.31680652122,131576,.,.,90853.000000,40723.000000,,2.23099968077,6768,.,.,5781.000000,987.000000,,5.85714285714,157014,.,.,105499.000000,51487.000000,,2.04904150562,137712,.,.,94781.000000,42927.000000,,2.20795769562,4625,.,.,3280.000000,1326.000000,,2.47360482655,14677,.,.,7438.000000,7234.000000,,1.02820016588
INDEL,D1_5,1e1-1e2,PASS,*,QUAL,*,0.951078,0.967507,0.093476,0.959222,994,3516,85757754.000000,54780036.000000,0.000000,138344,.,.,96634.000000,41710.000000,,2.31680652122,131576,.,.,90853.000000,40723.000000,,2.23099968077,6768,.,.,5781.000000,987.000000,,5.85714285714,157014,.,.,105499.000000,51487.000000,,2.04904150562,137712,.,.,94781.000000,42927.000000,,2.20795769562,4625,.,.,3280.000000,1326.000000,,2.47360482655,14677,.,.,7438.000000,7234.000000,,1.02820016588
INDEL,D1_5,1e2-1e3,ALL,*,QUAL,*,0.968457,0.983167,0.057761,0.975757,1882,3117,1116496021.000000,1016093116.000000,0.000000,307265,.,.,208504.000000,98761.000000,,2.11119774,297573,.,.,200367.000000,97206.000000,,2.06126165052,9692,.,.,8137.000000,1555.000000,,5.23279742765,326413,.,.,214230.000000,112153.000000,,1.91015844427,302382,.,.,203194.000000,99186.000000,,2.04861573206,5177,.,.,3506.000000,1647.000000,,2.12871888282,18854,.,.,7530.000000,11320.000000,,0.66519434629
INDEL,D1_5,1e2-1e3,PASS,*,QUAL,*,0.968457,0.983167,0.057761,0.975757,1882,3117,1116496021.000000,1016093116.000000,0.000000,307265,.,.,208504.000000,98761.000000,,2.11119774,297573,.,.,200367.000000,97206.000000,,2.06126165052,9692,.,.,8137.000000,1555.000000,,5.23279742765,326413,.,.,214230.000000,112153.000000,,1.91015844427,302382,.,.,203194.000000,99186.000000,,2.04861573206,5177,.,.,3506.000000,1647.000000,,2.12871888282,18854,.,.,7530.000000,11320.000000,,0.66519434629
INDEL,D1_5,1e3-1e4,ALL,*,QUAL,*,0.959573,0.97982,0.067992,0.969591,941,1199,1500185883.000000,1371017055.000000,0.000000,118263,.,.,77511.000000,40752.000000,,1.90201707892,113482,.,.,73568.000000,39914.000000,,1.84316280002,4781,.,.,3943.000000,838.000000,,4.70525059666,125427,.,.,77911.000000,47507.000000,,1.63998989623,114540,.,.,74085.000000,40453.000000,,1.83138456975,2359,.,.,1733.000000,619.000000,,2.79967689822,8528,.,.,2093.000000,6435.000000,,0.325252525253
INDEL,D1_5,1e3-1e4,PASS,*,QUAL,*,0.959573,0.97982,0.067992,0.969591,941,1199,1500185883.000000,1371017055.000000,0.000000,118263,.,.,77511.000000,40752.000000,,1.90201707892,113482,.,.,73568.000000,39914.000000,,1.84316280002,4781,.,.,3943.000000,838.000000,,4.70525059666,125427,.,.,77911.000000,47507.000000,,1.63998989623,114540,.,.,74085.000000,40453.000000,,1.83138456975,2359,.,.,1733.000000,619.000000,,2.79967689822,8528,.,.,2093.000000,6435.000000,,0.325252525253
INDEL,D1_5,1e4-,ALL,*,QUAL,*,0.908505,0.944391,0.301094,0.9261,60,66,242193008.000000,169112975.000000,0.000000,3257,.,.,1962.000000,1295.000000,,1.51505791506,2959,.,.,1735.000000,1224.000000,,1.41748366013,298,.,.,227.000000,71.000000,,3.19718309859,4477,.,.,2136.000000,2341.000000,,0.91243058522,2955,.,.,1722.000000,1233.000000,,1.39659367397,174,.,.,144.000000,30.000000,,4.8,1348,.,.,270.000000,1078.000000,,0.250463821892
INDEL,D1_5,1e4-,PASS,*,QUAL,*,0.908505,0.944391,0.301094,0.9261,60,66,242193008.000000,169112975.000000,0.000000,3257,.,.,1962.000000,1295.000000,,1.51505791506,2959,.,.,1735.000000,1224.000000,,1.41748366013,298,.,.,227.000000,71.000000,,3.19718309859,4477,.,.,2136.000000,2341.000000,,0.91243058522,2955,.,.,1722.000000,1233.000000,,1.39659367397,174,.,.,144.000000,30.000000,,4.8,1348,.,.,270.000000,1078.000000,,0.250463821892
INDEL,D1_5,TS_boundary,ALL,*,QUAL,*,0.811284,0.860245,0.186076,0.835048,211,2445,3143336105.000000,2596627385.000000,0.000000,13470,.,.,11927.000000,1543.000000,,7.72974724563,10928,.,.,9534.000000,1394.000000,,6.83931133429,2542,.,.,2393.000000,149.000000,,16.0604026846,24044,.,.,17694.000000,6342.000000,,2.78997161779,16835,.,.,13562.000000,3272.000000,,4.14486552567,2735,.,.,1995.000000,737.000000,,2.70691994573,4474,.,.,2137.000000,2333.000000,,0.915987998285
INDEL,D1_5,TS_boundary,PASS,*,QUAL,*,0.811284,0.860245,0.186076,0.835048,211,2445,3143336105.000000,2596627385.000000,0.000000,13470,.,.,11927.000000,1543.000000,,7.72974724563,10928,.,.,9534.000000,1394.000000,,6.83931133429,2542,.,.,2393.000000,149.000000,,16.0604026846,24044,.,.,17694.000000,6342.000000,,2.78997161779,16835,.,.,13562.000000,3272.000000,,4.14486552567,2735,.,.,1995.000000,737.000000,,2.70691994573,4474,.,.,2137.000000,2333.000000,,0.915987998285
INDEL,D1_5,TS_contained,ALL,*,QUAL,*,0.966767,0.982447,0.0,0.974544,2428,3581,2596627385.000000,2596627385.000000,0.000000,368093,.,.,247100.000000,120993.000000,,2.042266908,355860,.,.,237086.000000,118774.000000,,1.99611025982,12233,.,.,10014.000000,2219.000000,,4.51284362325,367013,.,.,244474.000000,122506.000000,,1.99560837837,360571,.,.,240009.000000,120558.000000,,1.99081769771,6442,.,.,4465.000000,1948.000000,,2.29209445585,0,.,.,0.000000,0.000000,,
INDEL,D1_5,TS_contained,PASS,*,QUAL,*,0.966767,0.982447,0.0,0.974544,2428,3581,2596627385.000000,2596627385.000000,0.000000,368093,.,.,247100.000000,120993.000000,,2.042266908,355860,.,.,237086.000000,118774.000000,,1.99611025982,12233,.,.,10014.000000,2219.000000,,4.51284362325,367013,.,.,244474.000000,122506.000000,,1.99560837837,360571,.,.,240009.000000,120558.000000,,1.99081769771,6442,.,.,4465.000000,1948.000000,,2.29209445585,0,.,.,0.000000,0.000000,,
INDEL,D6_15,*,ALL,*,QUAL,*,0.913751,0.955794,0.085664,0.9343,593,1924,3022319832,2596627385.000000,0.000000,62482,.,.,49070.000000,13412.000000,,3.65866388309,57093,.,.,44331.000000,12762.000000,,3.47367183827,5389,.,.,4739.000000,650.000000,,7.29076923077,64846,.,.,48939.000000,15896.000000,,3.07869904378,56670,.,.,43945.000000,12719.000000,,3.45506722227,2621,.,.,2053.000000,563.000000,,3.64653641208,5555,.,.,2941.000000,2614.000000,,1.12509563887
INDEL,D6_15,*,PASS,*,QUAL,*,0.913751,0.955794,0.085664,0.9343,593,1924,3022319832,2596627385.000000,0.000000,62482,.,.,49070.000000,13412.000000,,3.65866388309,57093,.,.,44331.000000,12762.000000,,3.47367183827,5389,.,.,4739.000000,650.000000,,7.29076923077,64846,.,.,48939.000000,15896.000000,,3.07869904378,56670,.,.,43945.000000,12719.000000,,3.45506722227,2621,.,.,2053.000000,563.000000,,3.64653641208,5555,.,.,2941.000000,2614.000000,,1.12509563887
INDEL,D6_15,1-10,ALL,*,QUAL,*,0.773987,0.883585,0.100491,0.825163,201,687,10903018.000000,2952628.000000,0.000000,9995,.,.,8978.000000,1017.000000,,8.8279252704,7736,.,.,6803.000000,933.000000,,7.29153269025,2259,.,.,2175.000000,84.000000,,25.8928571429,8757,.,.,7379.000000,1368.000000,,5.39400584795,6960,.,.,6125.000000,829.000000,,7.38841978287,917,.,.,655.000000,258.000000,,2.53875968992,880,.,.,599.000000,281.000000,,2.13167259786
INDEL,D6_15,1-10,PASS,*,QUAL,*,0.773987,0.883585,0.100491,0.825163,201,687,10903018.000000,2952628.000000,0.000000,9995,.,.,8978.000000,1017.000000,,8.8279252704,7736,.,.,6803.000000,933.000000,,7.29153269025,2259,.,.,2175.000000,84.000000,,25.8928571429,8757,.,.,7379.000000,1368.000000,,5.39400584795,6960,.,.,6125.000000,829.000000,,7.38841978287,917,.,.,655.000000,258.000000,,2.53875968992,880,.,.,599.000000,281.000000,,2.13167259786
INDEL,D6_15,1e1-1e2,ALL,*,QUAL,*,0.874608,0.936231,0.104313,0.904371,329,1286,85757754.000000,54780036.000000,0.000000,28375,.,.,22749.000000,5626.000000,,4.04354781372,24817,.,.,19560.000000,5257.000000,,3.72075328134,3558,.,.,3189.000000,369.000000,,8.64227642276,29028,.,.,22232.000000,6790.000000,,3.27422680412,24342,.,.,19096.000000,5243.000000,,3.64218958611,1658,.,.,1273.000000,382.000000,,3.33246073298,3028,.,.,1863.000000,1165.000000,,1.5991416309
INDEL,D6_15,1e1-1e2,PASS,*,QUAL,*,0.874608,0.936231,0.104313,0.904371,329,1286,85757754.000000,54780036.000000,0.000000,28375,.,.,22749.000000,5626.000000,,4.04354781372,24817,.,.,19560.000000,5257.000000,,3.72075328134,3558,.,.,3189.000000,369.000000,,8.64227642276,29028,.,.,22232.000000,6790.000000,,3.27422680412,24342,.,.,19096.000000,5243.000000,,3.64218958611,1658,.,.,1273.000000,382.000000,,3.33246073298,3028,.,.,1863.000000,1165.000000,,1.5991416309
INDEL,D6_15,1e2-1e3,ALL,*,QUAL,*,0.932919,0.967535,0.067787,0.949912,413,1014,1116496021.000000,1016093116.000000,0.000000,47957,.,.,37310.000000,10647.000000,,3.50427350427,44740,.,.,34522.000000,10218.000000,,3.37854766099,3217,.,.,2788.000000,429.000000,,6.49883449883,48638,.,.,36601.000000,12030.000000,,3.04247714048,43869,.,.,33816.000000,10050.000000,,3.3647761194,1472,.,.,1143.000000,325.000000,,3.51692307692,3297,.,.,1642.000000,1655.000000,,0.992145015106
INDEL,D6_15,1e2-1e3,PASS,*,QUAL,*,0.932919,0.967535,0.067787,0.949912,413,1014,1116496021.000000,1016093116.000000,0.000000,47957,.,.,37310.000000,10647.000000,,3.50427350427,44740,.,.,34522.000000,10218.000000,,3.37854766099,3217,.,.,2788.000000,429.000000,,6.49883449883,48638,.,.,36601.000000,12030.000000,,3.04247714048,43869,.,.,33816.000000,10050.000000,,3.3647761194,1472,.,.,1143.000000,325.000000,,3.51692307692,3297,.,.,1642.000000,1655.000000,,0.992145015106
INDEL,D6_15,1e3-1e4,ALL,*,QUAL,*,0.929238,0.965763,0.071089,0.947148,167,392,1500185883.000000,1371017055.000000,0.000000,18442,.,.,14295.000000,4147.000000,,3.44707017121,17137,.,.,13165.000000,3972.000000,,3.31445115811,1305,.,.,1130.000000,175.000000,,6.45714285714,18709,.,.,13769.000000,4937.000000,,2.78894065222,16784,.,.,12849.000000,3933.000000,,3.26697177727,595,.,.,490.000000,104.000000,,4.71153846154,1330,.,.,430.000000,900.000000,,0.477777777778
INDEL,D6_15,1e3-1e4,PASS,*,QUAL,*,0.929238,0.965763,0.071089,0.947148,167,392,1500185883.000000,1371017055.000000,0.000000,18442,.,.,14295.000000,4147.000000,,3.44707017121,17137,.,.,13165.000000,3972.000000,,3.31445115811,1305,.,.,1130.000000,175.000000,,6.45714285714,18709,.,.,13769.000000,4937.000000,,2.78894065222,16784,.,.,12849.000000,3933.000000,,3.26697177727,595,.,.,490.000000,104.000000,,4.71153846154,1330,.,.,430.000000,900.000000,,0.477777777778
INDEL,D6_15,1e4-,ALL,*,QUAL,*,0.897623,0.923954,0.246418,0.910599,4,31,242193008.000000,169112975.000000,0.000000,547,.,.,434.000000,113.000000,,3.8407079646,491,.,.,384.000000,107.000000,,3.58878504673,56,.,.,50.000000,6.000000,,8.33333333333,698,.,.,460.000000,238.000000,,1.93277310924,486,.,.,378.000000,108.000000,,3.5,40,.,.,34.000000,6.000000,,5.66666666667,172,.,.,48.000000,124.000000,,0.387096774194
INDEL,D6_15,1e4-,PASS,*,QUAL,*,0.897623,0.923954,0.246418,0.910599,4,31,242193008.000000,169112975.000000,0.000000,547,.,.,434.000000,113.000000,,3.8407079646,491,.,.,384.000000,107.000000,,3.58878504673,56,.,.,50.000000,6.000000,,8.33333333333,698,.,.,460.000000,238.000000,,1.93277310924,486,.,.,378.000000,108.000000,,3.5,40,.,.,34.000000,6.000000,,5.66666666667,172,.,.,48.000000,124.000000,,0.387096774194
INDEL,D6_15,TS_boundary,ALL,*,QUAL,*,0.893543,0.943109,0.088256,0.917657,419,1540,3143336105.000000,2596627385.000000,0.000000,37555,.,.,29927.000000,7628.000000,,3.92330886209,33557,.,.,26325.000000,7232.000000,,3.64007190265,3998,.,.,3602.000000,396.000000,,9.09595959596,38751,.,.,29396.000000,9345.000000,,3.14563937935,33321,.,.,26083.000000,7232.000000,,3.60660951327,2010,.,.,1541.000000,465.000000,,3.31397849462,3420,.,.,1772.000000,1648.000000,,1.07524271845
INDEL,D6_15,TS_boundary,PASS,*,QUAL,*,0.893543,0.943109,0.088256,0.917657,419,1540,3143336105.000000,2596627385.000000,0.000000,37555,.,.,29927.000000,7628.000000,,3.92330886209,33557,.,.,26325.000000,7232.000000,,3.64007190265,3998,.,.,3602.000000,396.000000,,9.09595959596,38751,.,.,29396.000000,9345.000000,,3.14563937935,33321,.,.,26083.000000,7232.000000,,3.60660951327,2010,.,.,1541.000000,465.000000,,3.31397849462,3420,.,.,1772.000000,1648.000000,,1.07524271845
INDEL,D6_15,TS_contained,ALL,*,QUAL,*,0.944197,0.974499,0.0,0.959109,174,384,2596627385.000000,2596627385.000000,0.000000,24927,.,.,19143.000000,5784.000000,,3.3096473029,23536,.,.,18006.000000,5530.000000,,3.25605786618,1391,.,.,1137.000000,254.000000,,4.47637795276,23960,.,.,18374.000000,5585.000000,,3.28988361683,23349,.,.,17862.000000,5487.000000,,3.25533078185,611,.,.,512.000000,98.000000,,5.22448979592,0,.,.,0.000000,0.000000,,
